frameTime,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,participant_id
0.0,25.36877,0.1704868,22.45533,24.45975,27.1411,4.685772,208.4184,390.9919,85.78621,157.1907,0.05998312,1.419712,0.01831705,0.02454537,0.07266994,0.05435289,2.166584,2.386935,1.884946,2.037338,0.03048344,1.413606,1.193987,0.934543,5.502929,0.4649263,4.881266,1.615375,23.97852,0.3946603,502.7514,0.2759168,1347.75,0.1410899,-172.9457,-0.3883131,1503.514,0.1413414,-174.6293,-0.3578864,2465.883,0.08605975,-175.2809,-0.3474433,-16.80434,-0.413182,25.86562,0.3061423,0.008819914,2.920458,-0.0103231,-1.42527,-18.70408,30.39871,-0.01807165,0.01339397,0.6326567,0.6810059,0.201182,0.1993761,1.210759,2.238686,375
0.0,33.07742,0.1280693,31.56228,33.04557,34.96774,3.405458,305.439,527.764,90.77943,167.6059,0.1354851,1.160611,0.02156515,0.05685126,0.244104,0.2225389,2.948135,1.886858,2.462485,2.047552,0.02637804,2.096016,0.9412223,1.168342,9.148294,0.3674085,9.358463,0.9712069,28.3421,0.3421165,671.633,0.2558406,1449.093,0.1451969,-143.3368,-0.6022151,1632.453,0.1495965,-144.9593,-0.5619605,2595.002,0.1040045,-147.7504,-0.5227937,-15.90558,-0.4393405,27.7683,0.3096353,0.02477212,0.9598374,-0.0136182,-1.176498,-16.67044,27.09894,-0.01147785,0.008899574,1.525802,0.975001,0.19033,0.1778404,0.44528,1.385556,376
0.0,31.00258,0.1705692,29.57293,31.16544,33.74454,4.171614,268.8882,405.8655,108.2927,187.7808,0.0588885,1.026156,0.01776369,0.03797444,0.09045732,0.07269363,1.522678,4.147857,1.309447,4.737017,0.03454689,2.32373,0.875186,1.136253,8.680618,0.3699301,5.541945,1.197582,26.16064,0.3778502,678.0189,0.2386675,1383.419,0.1519481,-149.8893,-0.5411578,1681.401,0.1300022,-151.6253,-0.5075151,2697.656,0.09471335,-153.5677,-0.4805714,-18.22149,-0.4426724,29.24693,0.3277967,0.008566866,2.755408,-0.008319188,-1.711758,-17.07291,28.53153,-0.01456515,0.01254798,0.08657748,0.752876,0.19622,0.1814136,0.48195,1.173339,377
0.0,21.46985,0.1701827,19.37358,20.36732,22.48749,3.113907,156.3448,329.2002,63.40233,138.0161,0.1512828,1.042209,0.02423374,0.08451664,0.2718942,0.2476604,3.506314,2.658052,2.666031,2.723068,0.02891076,1.087551,1.301952,0.9378362,3.891924,0.5751039,6.131648,0.8262128,25.49805,0.281851,474.5287,0.2736441,1343.375,0.1495916,-137.4215,-0.6466393,1442.02,0.1444445,-141.5162,-0.5848612,2414.473,0.08634548,-143.3899,-0.5583488,-16.79977,-0.3389637,25.94239,0.2663539,0.003472066,6.444578,-0.01416996,-1.145833,-16.76122,27.18965,-0.01518015,0.008162275,1.127643,0.9979742,0.1855,0.1615314,0.38269,1.036331,379
0.0,25.78728,0.1548813,22.74724,24.83698,28.50385,5.756609,130.4155,281.4481,64.88861,248.8202,0.2134695,1.180422,0.02066651,0.09341792,0.4024379,0.3817714,5.280563,3.454187,4.193319,3.368135,0.02433438,1.390966,1.160285,1.023222,5.746469,0.4475727,4.386425,1.372589,20.08829,0.4308143,504.6773,0.2714995,1388.993,0.1281551,-128.0438,-0.7268632,1476.97,0.1232933,-131.4348,-0.6698539,2497.992,0.07208338,-133.4948,-0.6389254,-12.68884,-0.540135,21.80375,0.3496819,0.01527272,1.647015,-0.01306352,-1.264928,-15.85426,27.45409,-0.01579425,0.01220311,1.662606,0.5086133,0.25233,0.2314002,0.48994,1.255264,380
0.0,21.45266,0.1371757,19.56749,21.00782,22.80322,3.235727,75.7764,133.7518,33.76519,78.50838,0.05326361,1.062711,0.01757395,0.02605835,0.0836525,0.06607854,1.442028,1.175408,1.246582,1.182411,0.02625499,1.137105,1.29714,0.9893192,4.513979,0.4077142,4.580577,1.117757,28.93503,0.2576049,456.2248,0.2600538,1371.761,0.1344201,-154.679,-0.5228834,1403.412,0.1379817,-158.3535,-0.4681011,2342.211,0.08899707,-160.3034,-0.440858,-20.25084,-0.3000655,30.70804,0.2105773,0.005185029,4.430535,-0.007564704,-2.261807,-15.63003,26.95762,-0.01159973,0.01635533,1.186094,0.9180713,0.22376,0.2019675,0.69523,1.755665,381
0.0,23.466,0.1626643,20.84277,22.73426,25.57613,4.733356,185.3661,435.157,62.69191,199.0241,0.08029575,1.285691,0.01750678,0.02734643,0.1450933,0.1275865,2.421426,1.571201,2.222698,1.687561,0.02805905,1.396683,1.189517,1.055496,5.088706,0.4872926,2.807889,1.84792,26.46535,0.2996079,463.6413,0.2657812,1358.216,0.1230283,-155.624,-0.5196267,1400.515,0.1267568,-158.1698,-0.4792347,2391.909,0.07789589,-160.2032,-0.4500302,-17.50806,-0.3972412,28.60042,0.2519253,0.006675871,3.549158,-0.01016912,-1.754678,-18.02524,29.79715,-0.01597494,0.01579234,1.364977,0.9755625,0.2290174,0.191975,0.7809274,1.786972,382
0.0,22.49858,0.1632124,20.21015,21.63636,23.95747,3.747324,114.595,323.6206,93.44152,248.2896,0.08045405,0.9586142,0.01967254,0.05066649,0.1357628,0.1160902,1.665282,2.044083,1.093553,1.403483,0.02722421,1.338959,1.061113,1.01067,4.924574,0.3898646,5.813924,0.8316441,29.40591,0.259802,509.105,0.3018035,1397.578,0.150673,-139.4856,-0.6224486,1509.015,0.1462159,-143.3319,-0.5642277,2477.911,0.09467808,-145.2773,-0.5374886,-19.15833,-0.3340336,28.09212,0.2423077,-0.005963714,-3.662407,-0.005496117,-2.630864,-18.04345,29.25827,-0.02028485,0.01330298,0.8458173,0.7304389,0.21188,0.1789358,0.46101,0.9934603,383
0.0,23.66537,0.2715769,21.64271,22.76684,24.0617,2.418983,371.5381,714.2052,65.61348,127.7327,0.03672445,1.7372,0.01654609,0.01810571,0.03548388,0.01893779,1.08756,2.087512,1.106988,2.630472,0.02401547,1.345476,1.106822,1.026089,5.66203,0.5655005,5.219584,1.285216,27.038,0.3559964,532.2286,0.3688095,1454.384,0.1423929,-187.5122,-0.2535464,1442.717,0.1827011,-187.8895,-0.241979,2404.708,0.1206183,-188.6423,-0.2268192,-17.97314,-0.3958735,30.96454,0.2438395,-0.001936759,-14.18486,-0.009895659,-1.72622,-16.86352,28.28933,-0.009694196,0.01606558,0.1267971,0.3431363,0.2025,0.1769956,2.645561,3.613131,385
0.0,32.64817,0.09746183,30.78624,32.29503,34.5807,3.794456,123.1323,235.2047,52.81565,137.6898,0.1464566,1.11684,0.02196336,0.08223435,0.2542669,0.2323035,2.836093,2.409452,2.613174,2.391186,0.02430767,1.595863,0.9697407,1.078665,8.554402,0.376638,4.227031,1.919102,24.98867,0.4087387,640.6902,0.2376376,1442.217,0.1382546,-124.508,-0.7470095,1612.766,0.1411556,-127.7295,-0.6846694,2590.65,0.09460369,-130.7355,-0.6406271,-15.04372,-0.5227718,26.88908,0.3414289,0.03659087,0.7248638,-0.01607231,-1.016729,-15.16036,26.00288,-0.008142279,0.009673522,1.003473,0.9621491,0.24023,0.2297086,0.36875,0.8758496,386
0.0,21.24974,0.2235809,18.44401,20.55193,22.90416,4.460146,222.967,422.7984,75.18043,174.0521,0.04730608,1.483709,0.016927,0.02136739,0.05066585,0.03373885,1.498259,1.743389,1.415624,2.561708,0.02923293,1.124998,1.307912,0.8766021,3.506595,0.6923873,3.882174,1.782819,24.7424,0.3446747,489.0424,0.3026387,1347.243,0.1435278,-188.9172,-0.2418205,1461.797,0.1417181,-189.6131,-0.2252328,2457.362,0.08582371,-190.063,-0.2156847,-16.90247,-0.394143,26.62938,0.2777873,0.002161249,9.901574,-0.009256065,-1.910387,-18.64355,30.44658,-0.02222454,0.0158412,0.2261817,0.4175039,0.1393372,0.1291867,2.215857,4.264686,388
0.0,22.72918,0.1990335,21.14972,22.26616,23.67931,2.529585,217.1229,377.1002,120.1865,415.7617,0.04592966,1.345819,0.0172116,0.02122956,0.05275241,0.03554082,1.362008,2.057596,0.9980782,1.747966,0.03005086,1.981876,1.111555,1.012557,5.429753,0.4767484,4.3498,2.306696,28.58359,0.3171962,501.0526,0.3234797,1398.717,0.1447169,-181.7947,-0.3021531,1477.58,0.1637005,-182.9114,-0.2793589,2444.72,0.1145349,-183.6876,-0.2659632,-23.83969,-0.2732992,35.2089,0.1967183,-0.0177903,-1.44185,-0.01062623,-1.547289,-20.59432,32.01055,-0.02485477,0.01412878,0.2297548,0.5350736,0.1870784,0.181153,1.606262,3.129799,389
0.0,22.3277,0.1175697,20.70491,21.76589,23.69747,2.992559,203.7365,412.437,23.38731,53.24051,0.06704329,1.218234,0.01764143,0.02920806,0.1080364,0.090395,1.679327,1.987269,1.31338,2.312696,0.0264321,1.334058,1.097209,1.017367,4.973996,0.4065438,4.259386,1.262394,29.06858,0.2853732,473.8783,0.3100446,1427.794,0.1335361,-157.6862,-0.4947153,1413.365,0.1322724,-160.4032,-0.4541779,2316.027,0.1198074,-162.5156,-0.4246076,-19.27498,-0.3747748,32.2684,0.2214571,-0.007997544,-2.966988,-0.0009240069,-19.08573,-17.82613,29.80145,-0.01628779,0.01487869,0.4695251,0.7371152,0.22179,0.2148173,0.6400499,1.441534,390
0.0,34.47262,0.1283873,31.94517,34.11786,37.36444,5.419268,133.5243,144.1615,159.616,383.2471,0.0798303,1.486288,0.0169914,0.02679565,0.1187306,0.1017392,2.419441,3.976533,1.824665,4.168989,0.02304244,2.713961,0.7252756,1.307795,10.65657,0.3127403,9.968988,1.108059,24.8951,0.421162,661.5577,0.2491108,1381.353,0.1393875,-164.7025,-0.4502275,1646.998,0.1197055,-165.6813,-0.4228801,2626.455,0.08014242,-166.8618,-0.405452,-17.30693,-0.4516192,27.23715,0.3203311,0.02751062,0.9730719,-0.006955986,-1.858,-19.51818,30.81469,-0.01686195,0.0137816,0.511697,0.7323099,0.2579317,0.2563201,1.075467,1.993157,391
0.0,32.91563,0.1084438,31.08218,32.31175,34.6699,3.587715,178.3135,317.8514,87.33569,280.0774,0.07779687,1.57664,0.0169272,0.02378786,0.1160109,0.09908371,2.678126,5.469522,2.165459,7.217092,0.01914801,1.959956,0.8982941,1.184154,8.978141,0.346136,2.968074,2.446153,19.42941,0.4622303,609.7962,0.2504379,1415.772,0.1243454,-161.4172,-0.4793487,1593.168,0.1375158,-162.1747,-0.4568301,2528.152,0.08552289,-163.1878,-0.4413769,-12.20878,-0.5680354,21.66063,0.392922,0.03721737,0.6207348,-0.01135759,-1.300036,-17.64188,29.11158,-0.0116993,0.01332234,0.4056795,0.9136111,0.2173623,0.1763743,0.8545833,1.965107,392
0.0,22.99531,0.1702614,20.99076,22.04182,23.87586,2.885094,206.5396,427.8774,135.4008,386.1775,0.0497326,1.168591,0.01889692,0.02950834,0.07635442,0.05745751,9.125933,16.39743,5.342639,8.063511,0.02169816,1.22215,0.9843389,0.9797374,5.196778,0.4196803,5.536636,0.9410189,29.77943,0.2744847,467.2025,0.2698335,1367.593,0.132244,-159.355,-0.4909677,1423.116,0.1532848,-162.0445,-0.4473304,2367.415,0.1155951,-163.8277,-0.421718,-20.19247,-0.3009595,29.31424,0.2000669,0.003990457,5.792381,-0.008070246,-2.059655,-20.26649,31.62375,-0.02026986,0.01329583,0.02063525,0.8239011,0.2503853,0.2498297,0.8989319,1.909644,393
0.0,31.08049,0.103521,29.23771,30.74534,33.08501,3.847305,236.493,360.3531,62.16414,112.0126,0.06437448,1.002223,0.01729061,0.03588575,0.1100708,0.09278019,1.660837,2.077956,1.016853,1.353777,0.02599179,2.250918,1.062802,1.100517,8.693442,0.3259861,7.230365,1.02543,25.54099,0.3574534,622.5869,0.2692225,1381.276,0.1403788,-150.8913,-0.5428308,1613.623,0.1472405,-153.1988,-0.5029887,2594.627,0.09799903,-154.9006,-0.4793605,-15.91447,-0.4333799,25.5107,0.3169709,0.01854456,1.16241,-0.005738683,-2.618044,-15.85964,26.76723,-0.005595814,0.01497093,0.4228567,1.124695,0.20887,0.1708009,0.59495,1.607089,395
0.0,21.67559,0.1837736,19.42068,20.93419,23.13438,3.713703,184.2319,321.7674,60.80099,139.7444,0.08046525,1.108944,0.0238596,0.04541099,0.1226991,0.09883945,1.974319,1.964368,1.498237,1.991335,0.03078336,1.103903,1.264056,0.8998938,4.321579,0.5049582,3.316757,1.658798,26.98075,0.2856669,468.7161,0.3372991,1380.976,0.138039,-151.1331,-0.5445036,1403.645,0.154578,-154.1523,-0.498036,2344.721,0.1039034,-156.1532,-0.4699885,-18.3582,-0.3452899,28.87884,0.2368686,-0.001701204,-14.27349,-0.005341766,-3.32537,-15.1118,25.91236,-0.01203359,0.01650822,0.4825394,1.04912,0.20583,0.2037697,0.59964,1.118144,397
0.0,18.70723,0.2081556,16.63584,17.97676,19.77989,3.144054,166.0761,357.1887,48.18074,92.80119,0.07726662,1.152218,0.01729365,0.03188471,0.1377948,0.1205012,1.913147,1.325275,1.473858,1.155373,0.0288125,1.218488,1.089197,1.081648,3.228381,0.6681523,2.602975,1.668839,28.52017,0.2593937,473.9296,0.2660348,1392.393,0.1328609,-165.6313,-0.4417882,1417.19,0.1353164,-167.8726,-0.4065589,2347.041,0.09421846,-169.3852,-0.3841749,-18.54541,-0.338025,29.42311,0.1985048,-0.0001350002,-155.2921,-0.01054149,-1.62756,-17.46557,29.08583,-0.01498991,0.01390512,1.442313,1.015332,0.168265,0.1565985,0.7891345,1.798717,400
0.0,32.50571,0.121609,30.68501,32.25218,34.84224,4.157234,229.304,329.7388,67.23821,127.1303,0.05636043,0.9981939,0.01719984,0.02973942,0.09207141,0.07487158,1.255135,0.9347449,0.9541199,0.8594003,0.02715788,2.064079,0.9064829,1.116757,8.824911,0.3649299,7.365383,0.9930451,25.21478,0.3531507,616.0328,0.2868252,1374.962,0.1327046,-153.7026,-0.5287982,1576.008,0.1316919,-155.1405,-0.4970652,2620.376,0.08072573,-157.2963,-0.4669563,-14.61863,-0.5059941,26.37144,0.3165163,0.01978073,1.137698,-0.001678203,-8.887247,-16.85764,28.48976,-0.0114528,0.01297797,1.226731,1.070515,0.22367,0.2290048,0.6998575,1.627565,401
0.0,31.77484,0.129717,30.75867,31.98933,33.62951,2.870832,307.7716,402.8104,87.08527,179.1615,0.07002676,1.107845,0.0188927,0.03892728,0.1132051,0.09431235,1.84638,2.274442,1.30864,2.241169,0.030182,2.189867,1.015535,1.094584,8.739141,0.3674355,3.859038,1.525036,25.45711,0.3874869,678.5153,0.2499573,1440.292,0.1547528,-155.7162,-0.5043311,1622.847,0.1356733,-156.9073,-0.4761487,2683.77,0.1010943,-159.3561,-0.4424621,-16.88345,-0.4713047,31.11453,0.3045963,0.0116245,2.12447,-0.008253138,-2.025043,-16.3691,28.45097,-0.01453644,0.0134039,0.4688743,1.046649,0.18904,0.1690381,0.55782,1.363997,402
0.0,33.58809,0.07811527,31.83058,33.20768,35.15732,3.32674,164.3179,340.3995,24.31036,65.81006,0.2071633,1.146647,0.0234847,0.08371225,0.4105031,0.3870184,3.815316,2.61442,3.592211,2.824112,0.01584155,1.75087,0.746399,1.105301,9.958587,0.2426659,2.95912,3.746386,17.56507,0.5275489,639.8764,0.2469763,1421.167,0.1464794,-123.8512,-0.754142,1635.636,0.1297563,-126.284,-0.7004091,2569.149,0.07377256,-127.7248,-0.6782317,-13.39948,-0.4420967,22.27091,0.3344992,0.03215476,0.8590963,-0.01543674,-1.043709,-16.58969,27.25207,-0.01329173,0.01332755,1.524655,1.154863,0.3429719,0.2895399,0.5012224,1.684643,403
0.0,23.62567,0.1693591,21.19982,22.64841,25.35412,4.154306,198.8421,429.1671,49.12547,85.82039,0.06782636,1.23457,0.01778117,0.02945515,0.1088712,0.09109006,1.801542,2.407623,1.413255,2.613974,0.02347391,1.567209,1.040884,1.089829,5.623833,0.3677504,5.099302,1.183456,25.72569,0.3325095,508.6913,0.2941703,1373.518,0.1315844,-161.5023,-0.4715835,1457.1,0.1302623,-163.9209,-0.4334103,2441.888,0.0866937,-165.2676,-0.4135392,-17.34314,-0.3839645,27.36253,0.2758646,0.002878583,7.027769,-0.00881198,-1.739403,-17.16908,28.30871,-0.01790704,0.01375599,0.5766901,0.8845409,0.22057,0.1978155,0.85765,1.771724,404
0.0,33.26477,0.1308688,31.23193,32.98392,35.75744,4.525511,214.4792,305.7968,68.61234,156.2327,0.08813508,1.21285,0.0169791,0.03551438,0.1571458,0.1401667,2.160093,1.77794,1.987833,2.132682,0.02984697,2.356384,0.9696223,1.198914,9.523798,0.3408703,5.624207,1.387089,24.55902,0.3628763,617.5231,0.269691,1399.492,0.1250699,-149.0725,-0.5615424,1572.668,0.1308648,-150.5822,-0.5251746,2592.326,0.08960899,-152.8598,-0.4937361,-15.71325,-0.4701084,27.4832,0.3077964,0.02088555,1.214196,-0.007361291,-2.071918,-17.93952,29.56407,-0.01472024,0.01349767,1.051552,1.227606,0.2164899,0.1759521,0.5823007,1.677163,406
0.0,23.02542,0.1490073,20.92662,22.19404,24.33184,3.405224,148.027,348.5156,41.15033,86.02684,0.1499781,1.195195,0.02190641,0.06576365,0.2618574,0.239951,4.278216,3.030149,4.043341,3.262861,0.03377065,1.107249,1.545778,0.9004125,3.563234,0.680687,6.310732,0.7963977,22.91872,0.3671136,536.694,0.3071159,1437.087,0.1307198,-142.8138,-0.604592,1479.273,0.141202,-145.2372,-0.5670158,2492.094,0.08650096,-147.259,-0.5383315,-12.88636,-0.4715956,23.35617,0.2992015,0.01116307,2.12423,-0.01196833,-1.476755,-15.64117,26.46878,-0.01493784,0.01181276,1.96728,0.9686732,0.14202,0.127135,0.34353,0.7672992,409
0.0,25.89181,0.1486142,23.65752,25.09525,28.09974,4.442228,339.4559,526.4509,79.51789,188.1341,0.06713962,1.335181,0.01717386,0.02882991,0.1129504,0.09577653,3.091754,9.030079,2.935504,8.661287,0.0313057,1.890533,1.029539,1.021799,6.745713,0.3410455,1.572817,3.98285,28.06651,0.3144777,585.3591,0.2842057,1430.805,0.1299301,-166.5826,-0.4275093,1540.91,0.1671177,-168.7204,-0.3922973,2589.495,0.08709805,-170.6144,-0.3647655,-21.0905,-0.3085527,34.01456,0.2077786,0.002001338,12.61075,-0.01661505,-0.9840963,-17.27447,28.63451,-0.01603288,0.01303514,0.103864,0.7072582,0.2524092,0.2632076,1.14789,2.275653,412
0.0,30.98714,0.1465004,28.52018,30.05963,33.86288,5.342701,199.6815,294.4829,69.05658,172.6565,0.08857306,1.134297,0.0172616,0.03940299,0.1630496,0.145788,1.851679,2.959548,1.35917,1.742773,0.02326032,2.119956,0.9582518,1.2108,8.46404,0.3870433,3.348987,2.112465,24.28624,0.3816791,609.3641,0.2575353,1419.415,0.1432233,-144.6136,-0.5973002,1598.742,0.1400563,-147.0044,-0.5528951,2560.576,0.08887746,-148.834,-0.526935,-15.34031,-0.4645311,25.27117,0.3154376,0.0358758,0.6865726,-0.01344018,-1.121101,-16.75262,27.82952,-0.006332554,0.0118514,0.6370449,1.003271,0.20435,0.1715855,0.48884,1.434972,413
0.0,35.19473,0.1119907,34.53729,35.61888,36.98812,2.450829,325.3324,386.6932,75.81995,121.1473,0.094379,1.168591,0.01813585,0.03957869,0.1687776,0.1506417,2.714046,1.879696,2.067705,1.724714,0.02713538,2.30228,1.025862,1.190213,10.56221,0.3461977,10.21202,0.9137833,29.10172,0.3077486,686.8069,0.2079535,1371.063,0.1474356,-149.7341,-0.5481226,1696.83,0.1365933,-150.9747,-0.5137293,2720.206,0.08270167,-153.1797,-0.4829816,-19.35946,-0.4511496,30.69995,0.305157,0.03512941,0.7752309,-0.01230039,-1.144639,-17.40322,28.55214,-0.0132457,0.01054145,1.573723,1.016012,0.20709,0.1772546,0.55077,1.375251,414
0.0,32.51931,0.1404496,30.67215,32.32878,35.27823,4.606079,244.0545,340.3819,91.51687,201.2733,0.08885726,1.249155,0.01777465,0.03567161,0.1494975,0.1317229,2.748162,2.548827,1.960578,2.186733,0.03316155,2.240591,1.029514,1.060629,8.770233,0.4044534,7.139939,1.235258,25.80131,0.3901273,580.6304,0.2953617,1416.353,0.1473701,-155.8554,-0.5109873,1579.231,0.1534384,-156.948,-0.4774987,2546.644,0.09370328,-158.3496,-0.457977,-18.0223,-0.4298743,28.04838,0.3090674,0.02585419,0.9833522,-0.01105593,-1.44623,-18.234,29.62271,-0.01231463,0.0107364,0.9312275,1.17852,0.1990761,0.1846975,0.6496067,1.625707,415
0.0,22.1181,0.1868311,18.99628,21.13152,24.32544,5.329161,91.98191,160.3354,53.48553,140.0033,0.085131,1.078234,0.01861399,0.04571602,0.1420092,0.1233952,2.003536,2.240093,1.829797,3.344603,0.0243972,1.274785,1.10135,1.016398,4.616001,0.5139371,6.109307,0.7666333,20.74939,0.3747506,483.8352,0.3238264,1389.917,0.148608,-140.537,-0.6259205,1432.179,0.1579912,-143.0603,-0.5852836,2390.206,0.08907652,-145.0098,-0.5575897,-13.36773,-0.4740007,23.05596,0.3276614,0.01132719,1.784643,-0.005974289,-2.793911,-15.11869,25.85398,-0.009177278,0.014378,0.4585408,1.155108,0.23824,0.2317298,0.51936,1.188913,416
0.0,31.39892,0.1215043,29.19028,30.65692,33.49121,4.30093,200.5802,319.1653,50.34028,113.5211,0.07034241,1.027697,0.01860728,0.03477448,0.1233082,0.1047009,1.176594,1.201461,0.6931521,0.9539813,0.02120901,2.309731,0.8422414,1.215983,8.712441,0.3617296,0.8915653,8.327108,21.23296,0.4084172,578.8488,0.2520474,1410.037,0.1344335,-150.1896,-0.5567231,1576.631,0.1420059,-152.2461,-0.5183914,2562.829,0.0884329,-154.0239,-0.4932933,-14.62045,-0.458445,24.79251,0.3255607,0.02774364,0.8124424,-0.01256166,-1.102483,-17.93842,29.5441,-0.01448444,0.01242995,0.3305916,1.128363,0.21651,0.1759952,0.59171,1.269627,417
0.0,32.71019,0.09998447,30.24,32.11809,35.1035,4.863504,114.0773,194.6447,33.81176,73.45816,0.1106258,1.192898,0.0194289,0.04146406,0.2000848,0.1806559,2.444847,1.711133,1.965676,1.600263,0.02137422,1.641493,0.8672853,1.142641,9.356422,0.3002986,6.4939,1.416794,27.30865,0.2942091,554.2994,0.2870153,1448.443,0.1215594,-135.2507,-0.6692666,1506.339,0.1400374,-138.0056,-0.6123356,2480.771,0.08131877,-140.823,-0.5727877,-17.36182,-0.406628,27.76531,0.2694261,0.03809908,0.6860914,-0.00895773,-1.764633,-17.302,28.31457,-0.007885431,0.0153859,1.319329,0.9181556,0.27934,0.248149,0.5116,1.280568,418
0.0,32.97168,0.1001431,30.61284,32.38931,35.3563,4.74346,136.6162,279.2656,35.53324,95.79034,0.1196542,1.015846,0.02100595,0.0655437,0.2184018,0.1973959,2.422642,1.474329,1.81953,1.410344,0.01868831,1.979868,0.842373,1.283211,9.618146,0.318288,5.46323,1.445994,22.69416,0.3661332,633.2571,0.2398524,1377.516,0.1231264,-119.3936,-0.7891859,1613.734,0.12426,-123.3361,-0.7171938,2644.448,0.06548578,-125.5739,-0.683595,-14.29206,-0.4545544,23.09663,0.3291305,0.0396909,0.6226348,-0.01161935,-1.227569,-16.70547,27.79911,-0.006920162,0.01090154,1.869159,1.10346,0.26108,0.2249641,0.35494,1.059501,419
0.0,23.14344,0.1468236,21.40143,22.55556,24.09766,2.696222,262.8269,531.3439,43.64259,74.8731,0.05505222,1.13698,0.01690396,0.0257096,0.08873495,0.071831,1.469421,2.062438,0.979237,1.540702,0.020606,1.201042,1.015724,0.9699185,5.316282,0.3905213,9.902845,0.746839,29.50297,0.3016258,527.8435,0.31159,1456.624,0.1297047,-162.5515,-0.4584462,1465.041,0.1622768,-164.1599,-0.4317645,2437.044,0.1069291,-166.1786,-0.4026337,-17.88395,-0.3710696,30.24676,0.2184975,-0.007999352,-2.345663,-0.009905852,-1.54607,-18.40348,30.02708,-0.01971708,0.01446843,0.463347,0.8304413,0.2371527,0.2118015,0.9387586,2.041182,420
0.0,34.50354,0.1520708,32.78453,35.08671,37.8228,5.038273,268.4391,382.4491,100.6029,218.1672,0.0885778,1.070338,0.01834637,0.04596396,0.1526719,0.1343255,2.11101,1.706566,1.523944,1.518924,0.03416554,2.102714,0.9892024,1.115886,9.316899,0.4163389,6.981173,1.178863,25.75424,0.4020813,693.8145,0.2190822,1366.765,0.1575879,-143.5344,-0.5962177,1710.162,0.1441006,-144.6844,-0.5583602,2632.396,0.08658444,-146.3605,-0.5351534,-16.06111,-0.4792612,25.75447,0.3679501,0.03593588,0.7090383,-0.01435198,-1.120197,-16.78021,27.60556,-0.01088431,0.01077549,0.8939075,0.7493219,0.20594,0.1802839,0.45546,1.112595,422
0.0,31.2867,0.110952,29.965,31.46892,33.13754,3.172531,256.2582,391.7133,75.95284,245.5099,0.09499273,1.250151,0.01763334,0.0353982,0.1669659,0.1493326,2.472384,5.869358,2.158412,6.336389,0.02330369,2.230193,0.9296734,1.171229,8.026059,0.4013184,1.792146,4.21196,20.99625,0.5590511,606.7648,0.2292912,1410.343,0.1406197,-148.8347,-0.5719337,1612.007,0.1445019,-151.3005,-0.5311143,2540.001,0.09715588,-152.7535,-0.510473,-12.45042,-0.5731528,20.80743,0.3709414,0.03181741,0.6743111,-0.01416474,-1.201786,-17.48682,28.66918,-0.01407062,0.01138062,0.2038378,1.004177,0.24389,0.2258194,0.6607299,1.493809,423
